18627	"Path"	0.999864234964022
18725	"Path"	0.99951124587048
18741	"Path"	0.999167307779337
18959	"Path"	0.998877675702584
28956	"Path"	0.982549667375662
32700	"Path"	0.997655790378784
34261	"Benign"	0.997936371453138
44315	"Benign"	0.995329682762366
44685	"Benign"	0.994125899443363
45234	"Path"	0.999791826944834
45281	"Benign"	0.990695569534326
45415	"Benign"	0.985310223107209
45929	"Benign"	0.999674163913653
46217	"Benign"	0.999864234964022
46275	"Benign"	0.998316513553876
46324	"Benign"	0.951622392179934
46466	"Benign"	0.996958863194099
46626	"Benign"	0.981047200977508
50077	"Benign"	0.998823369688193
51849	"Benign"	0.985744671222338
52150	"Benign"	1
53485	"Benign"	0
54081	"Path"	0.992388106982848
54183	"Path"	0.999384531836901
59122	"Path"	0.996560619088564
65946	"Benign"	0.985726569217541
66149	"Benign"	0.996795945150926
67040	"Benign"	0.997610535366792
69597	"Benign"	0.997610535366792
70073	"Benign"	0.999637959904059
94964	"Benign"	0.986088609313482
96735	"Benign"	0.999800877947233
98848	"Benign"	0.998361768565869
98855	"Benign"	0.999547449880074
98869	"Benign"	0.997701045390777
101587	"Benign"	0.999556500882473
131789	"Benign"	0.99890482870978
131889	"Benign"	0.721482554192877
131895	"Benign"	0.998434176585057
133152	"Benign"	0.998886726704983
133758	"Benign"	0.790930895596687
133775	"Benign"	0.911227768475359
133853	"Benign"	0.998850522695389
134175	"Benign"	0.999592704892067
134285	"Benign"	0.998696655654614
134393	"Benign"	1
134450	"Benign"	0.999656061908856
134742	"Benign"	0.999918540978413
134765	"Benign"	0.999945693985609
134823	"Benign"	0.999601755894465
135068	"Benign"	0.968710684708331
135168	"Benign"	0.996877404172512
135185	"Benign"	0.999348327827307
135402	"Benign"	0.947015431959089
135437	"Benign"	0.999058695750554
135439	"Benign"	0.997076526225279
135467	"Benign"	0.992496719011631
135474	"Benign"	0.999565551884871
135478	"Benign"	0.999637959904059
135590	"Benign"	0.998769063673802
135594	"Benign"	0.999103950762547
135677	"Benign"	0.976557903787844
135741	"Benign"	0.998995338733765
135772	"Benign"	0.999909489976015
